puma_geoid,risk_score,sovi_score,resl_score,nri_pop,nri_tracts
3400101,67.85005386547448,63.38113116783966,75.0242862220116,108651,34
3400102,56.68411467235201,42.40627696597084,75.0242862220116,155141,35
3400301,48.45069040131596,57.29818130756652,67.0382656083402,116635,26
3400302,64.554377214818345,49.34552934845003,67.0382656083402,125104,25
3400303,35.96193776790695,64.76135702532054,67.0382656083402,149551,34
3400304,40.202744851488106,45.31442057595312,67.03826560834021,129469,27
3400305,48.32008031395986,29.576834334317972,67.0382656083402,105947,22
3400306,48.52286896195663,35.349472126777925,67.03826560834018,104558,23
3400307,41.87206702633467,35.549348427796446,67.0382656083402,117748,25
3400308,55.477167403497724,23.24680972908895,67.0382656083402,106447,21
3400400,40.859373261459886,83.111474158232,29.676578604430798,159702,40
3400501,37.878086614794135,68.00760239924084,29.6765786044308,143077,31
3400502,48.18196740358682,39.80138545404859,29.676578604430794,114156,27
3400503,62.16844315883885,23.403289113224673,29.676578604430805,107023,22
3400601,33.766628737673514,53.82423935549416,36.9280890889705,165859,45
3400602,34.704219380940536,75.80161892804806,36.9280890889705,119173,31
3400701,43.45662254770646,76.07971691897035,36.928089088970495,150440,33
3400702,39.20175126013453,53.77168942137997,36.9280890889705,145009,38
3400703,41.92874085256274,66.35133995038844,36.92808908897051,143004,36
3400800,58.36219053845889,24.356363342016405,91.84693756663899,128867,30
3400901,48.62330226327011,39.260698704237,35.6782371756901,124087,29
3400902,55.63811148865347,31.736913031267154,35.67823717569011,117914,24
3400903,57.78849148159638,39.827651633618416,35.6782371756901,118713,28
3400904,46.66813567111054,45.39382135920297,35.67823717569011,115381,27
3400905,36.540695926546945,46.1228006970843,35.6782371756901,114648,26
3400906,62.948414305077996,60.77006825506507,35.6782371756901,153960,31
3400907,31.084447244704172,69.2142788883964,35.6782371756901,117911,27
3401001,53.915802971804574,16.996250356386163,89.280890889705,111208,25
3401002,58.93012193648689,31.48169286719244,89.280890889705,113803,22
3401003,65.5177615945964,38.965069654538006,89.28089088970499,120255,27
3401101,45.53031834889009,39.32238008286063,85.2351617106978,103590,31
3401102,67.20290553878964,27.98696585660059,85.2351617106978,111303,24
3401103,46.35071654032808,44.817980536661885,85.2351617106978,108334,29
3401104,54.64194737495194,26.55535758598484,85.23516171069778,102886,25
3401105,57.494695231272395,35.962614937790136,85.2351617106978,110662,23
3401106,59.428371448302926,21.502258404099926,85.23516171069778,106462,22
3401201,53.50697965357481,36.060198863575074,84.1357659045137,123975,30
3401202,36.25749737807515,41.45914392424959,84.1357659045137,110885,32
3401203,45.463678865764855,60.496794714837144,84.1357659045137,184211,30
3401204,54.898828653718894,55.15651972294504,84.13576590451372,114296,23
3401205,43.3162031645821,33.3749369176945,84.13576590451372,103626,27
3401301,50.58568548330746,87.55092626284112,23.567112901314996,168883,42
3401302,18.51019766856512,78.20917678328816,23.567112901314996,142627,46
3401401,52.57671409625472,49.13688965485862,23.567112901315003,121451,26
3401402,30.908570058457038,67.474435088208,23.567112901314996,209271,52
3401403,41.354588117732064,26.64734523524108,23.567112901315,113058,26
3401404,57.36500453405064,35.351260422203836,23.567112901315,108158,19
3401501,56.70336063201105,32.55247091493979,82.9297476602298,132825,26
3401502,36.92996600119457,19.722181062573327,82.9297476602298,131642,29
3401503,65.52170970910448,30.940580495518148,82.92974766022981,118223,25
3401504,45.732786962505166,25.74019081615057,82.9297476602298,126178,30
3401600,38.93290548413296,21.357948128064155,76.68285748134112,144119,42
3401700,70.69136782129334,33.12413975756709,71.06148560597089,109580,23
3401800,30.335378089448007,74.64504555732209,24.959128065395095,137171,31
3401901,36.37581863826835,46.67122705296363,24.959128065395106,110587,23
3401902,68.51338995627627,29.054433352162942,24.9591280653951,107649,19
3401903,64.62617184269618,53.412135505597114,24.9591280653951,108193,22
3401904,42.88376670278687,55.641920927140916,24.9591280653951,111579,25
3402001,60.11475738582868,40.360574436339334,88.18149508352089,132117,34
3402002,38.237626753162694,27.156874559096277,88.18149508352089,161478,38
3402003,38.31102164222807,34.95468281955629,88.1814950835209,167966,45
3402101,51.40156499207836,81.93708141461249,56.372467717095084,122119,33
3402102,21.388917282844464,40.569393550937846,56.37246771709511,128414,34
3402103,21.274391054102836,36.21740735590487,56.37246771709509,148643,34
3402104,45.8071344901372,42.47443427641124,56.372467717095105,124163,28
3402201,32.6635201845718,41.978782895038144,78.01919203885798,131612,31
3402202,31.350789665715666,30.316915258028004,78.01919203885798,170516,38
3402301,64.77050266689871,73.5716115795183,58.9479919440825,127633,34
3402302,72.19477448704792,28.379983989828492,58.94799194408248,151077,30
3402303,64.9308028570504,42.88691032749589,58.9479919440825,107773,20
3402400,43.55528538451495,53.3184942740336,53.15839355526601,113049,29
3402500,43.96803514855013,48.28559823960065,71.4673957905525,105861,36
3402600,69.22956688392469,50.091806534481826,96.40372387261965,105713,36
3500100,48.23016026527918,91.00908269228576,0.6656635839295578,125546,48
3500200,46.98439552033922,60.632675345132306,1.7521620661059103,95201,29
3500300,78.2551757472212,72.72579877913827,29.110922795555446,125235,37
3500400,67.82904310154323,62.197783289423,7.89816293865267,99475,29
3500500,34.683193197307325,60.56302962617947,27.621134936618905,154509,57
3500600,34.41667228472625,54.64282155634008,32.2888283378747,148310,33
3500700,61.86289560139747,60.82223983870081,8.531625601787377,100165,31
3500801,27.103548625812273,38.91047098568589,31.807842672669096,103609,26
3500802,19.955607876062494,54.57665923812281,31.807842672669107,99554,31
3500803,27.53832298184448,56.25139763114996,31.8078426726691,105289,29
3500804,59.23788835364195,60.25853579947482,31.807842672669103,100755,27
3500805,18.811004488628658,31.750951535378107,31.807842672669103,129800,31
3500806,30.01845498262636,56.97797240399148,31.8078426726691,112670,25
3500900,77.33785100328414,80.17614862245736,2.0519633250736744,104205,36
3501001,57.15756021538487,65.40306214090933,1.52588555858311,102293,31
3501002,46.32372967964369,50.51856625446189,1.52588555858311,116647,30
3501100,72.70390110305938,65.6624934493127,1.8089848878609902,152805,47
3501200,81.50971689591015,62.325374172046956,4.004171444402906,136568,31
3600100,47.40427826842633,62.47723348915447,59.12925008885199,108366,30
3600200,50.22552384332575,57.31942090928255,65.97270429074987,169772,59
3600300,34.44972729064938,47.43803148505187,77.35682008579576,126972,44
3600401,41.681477051844354,48.20658070507507,81.18565520250951,109757,34
3600402,24.916624815644393,59.420910354423675,86.0632626466058,164297,55
3600403,54.8352297012888,57.686924288468646,77.3021453037266,106267,36
3600500,26.9685609847027,47.59335267080944,55.5092582003413,142986,44
3600600,18.746590588032806,50.943248598901704,81.27946925719701,117511,44
3600701,20.081626776630685,69.60009270491118,82.7994313469968,148557,55
3600702,28.380384164273835,30.81379060618955,82.7994313469968,128506,29
3600703,23.958665725011556,34.49776285946372,82.79943134699678,164815,46
3600704,33.1905908228174,46.1675768642396,78.37002427739509,110726,36
3600800,30.00558628391162,56.30926246371553,82.04109430758152,124921,36
3600901,21.800262873794704,36.733908305922014,91.36239782016352,135990,35
3600902,22.159794196964924,70.71567317300799,91.36239782016351,105871,44
3600903,14.796379466975635,73.96674671208898,91.36239782016348,104353,37
3600904,15.178493982440047,43.870813660493006,91.3623978201635,126078,30
3600905,19.35815159661083,36.59387229321124,91.3623978201635,104942,23
3600906,26.605170932923638,34.75022094547159,91.36239782016348,181115,40
3601000,30.730091541895217,50.8562823509236,74.08313852468439,98668,31
3601101,29.164906658005183,50.931165262769845,86.59045136832131,105708,37
3601102,25.156617801142673,40.28393605801208,86.59045136832128,106934,27
3601201,38.96890451019282,41.4203474465517,92.3599099632745,109134,26
3601202,49.00997941779037,41.96874547465919,92.3599099632745,129551,28
3601203,39.85585821166567,30.815570588133518,92.3599099632745,113349,26
3601204,36.80133088868037,52.177556372162876,92.35990996327453,155316,46
3601205,48.01649572490506,77.11932226820403,92.3599099632745,157405,54
3601206,29.151852457469996,66.7149302229147,92.3599099632745,120891,37
3601207,34.647542949705645,38.15341554600407,92.35990996327449,168359,43
3601300,39.68009781030755,48.91201384490552,75.05481986634577,102317,30
3601400,26.633836301433544,50.56144039748804,87.79419503100766,137106,48
3601500,46.115878615584805,51.102053712610584,78.61272974064777,114803,32
3601600,41.54291361137102,55.26313340350978,60.036376248615404,102765,33
3601700,19.604969389827183,43.62327214671274,81.7249141097026,158055,45
3601801,20.968449757521807,25.861635014304706,89.00011846937569,115180,30
3601802,21.888819218392502,30.92622569287714,89.00011846937572,120211,35
3601900,36.45450417974544,45.100174752643525,80.15874896339301,161042,48
3602001,23.501974643547477,60.37281543108118,86.18884018481221,107775,31
3602002,19.136073714112726,32.66881495954912,86.18884018481221,206909,54
3602100,52.277924571491866,59.30789078535622,68.66358382310025,109413,39
3602201,36.12782048711654,60.56880164128951,72.5790783082573,129489,37
3602202,56.80488745004088,53.4512575383477,67.6540568417948,104672,27
3602203,67.07593664820314,64.81693686368446,50.49262010185385,104208,38
3602300,40.9649263152544,47.80448332462113,76.0620779528492,105483,26
3602401,25.974129900853086,51.94239657590566,73.94651363916199,99523,31
3602402,45.14497357518008,60.68655038623036,63.1650907036183,96052,30
3602500,64.53384707471955,65.30306216150028,53.34872461752025,123443,40
3602600,45.32978237174661,62.54110755943043,83.7554792086246,127598,36
3602701,50.28915660538466,54.88472526102531,51.75670494771791,112589,43
3602702,44.172035896298986,50.38979497783801,72.87643644117999,147599,38
3602801,35.11888948039724,38.68944698425638,65.9613789835328,122860,37
3602802,35.64443763947265,37.9270920507438,65.96137898353281,172928,45
3602901,29.535612322403896,35.80779367751009,51.0140978557043,124828,31
3602902,36.800318363030904,41.96968736643459,51.01409785570429,129545,30
3602903,36.637572757228945,41.26825552169078,51.01409785570429,146723,31
3603001,31.091786698258222,43.459478044170105,57.939817557161504,106374,22
3603002,27.71633201210354,42.99920619100193,57.9398175571615,109326,25
3603003,17.48596322022703,67.9548043085477,57.939817557161504,122594,33
3603101,19.046095527125672,31.59990783799715,84.27912337033347,101034,25
3603102,20.904869722301104,35.50060289566047,68.56770524819329,151672,37
3603103,34.47988205728619,25.02032037664765,68.56770524819329,136229,30
3603104,50.51565728408264,41.97887836762319,68.56770524819332,126162,25
3603105,24.834866830547945,48.40050110041125,68.56770524819332,173022,40
3603106,18.211754138271687,66.03138424985072,68.56770524819332,211290,58
3603107,22.00463629575228,52.71514898232733,68.56770524819328,201098,49
3603201,31.166162198486973,40.33163288031372,95.1818504916479,118111,25
3603202,32.089693800811276,44.16235011396823,95.1818504916479,114979,27
3603203,20.672201349672655,31.54908678653522,95.18185049164791,106221,21
3603204,20.63593849801716,48.00359048827148,95.18185049164791,119483,26
3603205,26.24461447466936,39.9999951592168,95.18185049164786,118668,23
3603206,34.940119970908995,64.08863971784164,95.1818504916479,154126,29
3603207,18.09689304210827,33.925123138867,95.18185049164791,114103,22
3603208,24.3319688001267,26.97070959245534,95.18185049164788,108486,24
3603209,36.32505844390266,25.653392627830343,95.1818504916479,105022,20
3603210,48.471290274796125,30.354794004148424,95.18185049164791,109218,22
3603211,30.761055927481884,33.21968242255559,95.18185049164791,115005,21
3603212,47.93653898549279,37.73998425327657,95.18185049164791,112162,21
3603301,12.452970933841318,34.630136318516755,90.9287999052245,103673,29
3603302,19.981474926937924,30.99301371681911,90.92879990522452,100321,26
3603303,16.247398674195026,26.974390039067423,90.92879990522451,116229,27
3603304,17.15773715181247,29.03887131570787,90.9287999052245,118523,31
3603305,38.09931583019092,47.34612807639532,90.9287999052245,160989,51
3603306,19.899197594959436,27.275029567327493,90.92879990522452,133054,33
3603307,23.739316527151832,31.50454659029404,90.9287999052245,125610,29
3603308,22.45074978181271,36.249713816375305,90.92879990522451,108775,26
3603309,23.605260470444506,33.721490216159225,90.92879990522451,98903,25
3603310,12.3806633029782,56.63683588789449,90.9287999052245,134005,28
3603311,24.22641895817094,39.59096493984971,90.92879990522451,106715,28
3603312,20.903129335403083,25.14037872511374,90.92879990522451,100989,23
3603313,29.62552596357873,51.652716895601195,90.9287999052245,117183,28
3603701,38.19271422693336,87.22189980777439,2.3184456817912604,113677,28
3603702,31.56684594672496,80.3204080736012,2.3184456817912604,148609,46
3603703,33.07345689303404,80.20246731806526,2.31844568179126,123816,31
3603704,23.70630567957114,82.96131626008233,2.31844568179126,130301,42
3603705,39.61230564899133,95.89469558032982,2.3184456817912595,178030,42
3603706,47.369749431429724,95.93075685451612,2.31844568179126,134609,25
3603707,38.6838532153305,95.81754824811048,2.3184456817912604,140141,33
3603708,44.32820357137971,95.7602073934495,2.31844568179126,144609,30
3603709,39.97361273220094,92.19067148865939,2.31844568179126,198722,42
3603710,38.7335071176257,94.52981171700506,2.31844568179126,159117,38
3603801,39.66548355991863,89.3418976268765,56.168700390948906,188800,32
3603802,39.11853103022532,89.55520267309606,56.168700390948906,126758,22
3603803,43.86603949651966,87.06362007952913,56.16870039094889,134050,26
3603804,45.38586056609806,94.40925346194511,56.16870039094889,122137,23
3603805,39.89101087749017,65.10496476799104,56.168700390948914,231983,42
3603806,52.820432754552584,75.00034446307467,56.168700390948906,207695,28
3603807,55.38187850283659,68.94235331546443,56.168700390948885,184606,44
3603808,48.76900313545402,70.20658013961442,56.16870039094889,163826,26
3603809,37.51792645596084,88.93971705333833,56.168700390948906,164154,32
3603810,51.77195987021864,48.60032280027484,56.16870039094889,169641,33
3603901,26.728492460612376,39.79916220154897,57.07499111479679,164503,36
3603902,25.854357833164865,54.680404108193315,57.07499111479681,141545,35
3603903,20.993843951716546,68.84925961717369,57.074991114796795,189618,53
3604001,28.854118969378668,53.40980484849217,7.976543063618058,176144,44
3604002,30.409912909736253,80.14993775203772,7.97654306361806,136869,36
3604003,29.94869409477534,78.35214844635583,7.9765430636180605,153236,38
3604004,19.666902920943734,53.45545517160655,7.976543063618061,152251,41
3604005,17.84144379407475,43.189145292746886,7.976543063618059,115390,36
3604006,25.604120722814773,74.30666371547137,7.97654306361806,137740,38
3604007,21.37341007028328,87.92084732650181,7.976543063618062,134015,34
3604008,17.074464742299686,85.94361467224897,7.976543063618061,169660,48
3604009,9.902508756158616,71.64780022088911,7.976543063618059,204005,84
3604010,17.02683217348517,81.79948262693124,7.9765430636180605,143088,46
3604011,20.333969909043805,81.18926437882077,7.9765430636180605,110452,28
3604012,21.82350973432171,81.32253459677685,7.9765430636180605,155174,47
3604013,12.125091171777633,71.75275629406546,7.976543063618061,133124,46
3604014,21.883293822000653,85.55260058073853,7.9765430636180605,176543,45
3604015,21.42267470333098,79.66397336126738,7.976543063618061,162557,46
3604016,20.87404509533994,79.14583314018742,7.9765430636180605,156693,51
3604017,19.36002547672315,81.49474732329885,7.976543063618059,198527,55
3604018,32.42632827430621,91.12354326262708,7.976543063618062,119841,29
3604101,20.418321051708077,65.11776025566111,18.4883307664969,186559,59
3604102,31.669799377707896,82.9451958118334,18.4883307664969,189938,45
3604103,37.92126075254994,80.25521036494312,18.488330766496897,270928,67
3604104,21.948433562701428,65.57117508648278,18.488330766496905,122366,38
3604105,17.131284492082667,61.38078794799388,18.488330766496905,199405,71
3604106,29.963405672906173,73.47996414619013,18.488330766496905,164717,45
3604107,41.726301642930046,90.1860381647967,18.4883307664969,153095,32
3604108,33.8638731835316,73.74948322862154,18.488330766496897,119679,32
3604109,30.614414399407174,68.7994591516144,18.488330766496905,161168,49
3604110,19.27950900622795,69.20412784072724,18.488330766496905,179209,67
3604111,8.243615908067097,74.06637125879405,18.488330766496897,151876,54
3604112,17.56435255592564,75.14940732974756,18.488330766496897,250901,85
3604113,20.786900478293926,68.44012148093668,18.488330766496897,130358,35
3604114,50.95552924590258,80.01096486683636,18.4883307664969,124154,30
3700100,76.66655459042404,70.12583790947183,43.07568938049418,131717,36
3700200,63.02552262621226,69.19094005411063,21.18235539484513,148155,44
3700300,44.90996993002257,60.401872636526996,23.839805710748138,135583,35
3700400,55.25078886906855,59.95136722941151,32.39845186763214,122767,28
3700500,48.381872398816974,61.917328364056594,25.052034082300704,123675,32
3700600,62.757537182991555,78.19754580772383,19.754683254738765,93523,37
3700700,62.357079123634435,55.61505282824976,53.88889789505806,116057,32
3700800,94.44839796154183,70.51886344466581,60.80997243750644,95608,28
3700900,64.65665048941959,66.40836865656075,36.4342040731527,143805,39
3701000,59.22952774066289,64.4403028427514,32.624524683541175,99146,30
3701100,45.24340832469031,44.479359775523214,37.2455870157564,215586,53
3701201,27.1047084040483,40.07655176602376,80.09240611301979,149109,36
3701202,37.23059290320113,41.979534901164065,80.09240611301979,139995,32
3701203,46.532751945127,21.10694175065633,80.0924061130198,135975,25
3701204,42.275496739783726,37.36340654545753,80.0924061130198,138519,23
3701205,34.09975933173673,25.65865624080297,80.0924061130198,132409,25
3701206,35.360509470096304,11.142112794625213,80.09240611301979,136907,31
3701207,34.968127101504855,27.118591212372927,80.09240611301979,139404,31
3701208,47.53017952498218,18.455936053875018,80.09240611301982,156039,26
3701301,48.33352631122555,36.33397003626434,68.2288828337875,178000,38
3701302,47.80813030233827,48.99570639806807,68.22888283378748,146580,30
3701400,36.73803160353537,40.02335325189277,90.02724795640329,148579,42
3701500,55.5816743416069,60.85143758750286,34.87205248809267,139450,35
3701600,39.52757030680527,43.79521110078416,39.819926548987105,171316,37
3701701,39.47837202635704,48.44920578217699,42.9001303163132,138368,36
3701702,30.30883402030937,62.45425602995074,42.9001303163132,121678,31
3701703,50.21470093529067,33.117169998822206,42.90013031631321,138575,23
3701704,38.39965609630404,51.89304817560361,42.9001303163132,142353,35
3701801,37.04567652339597,53.69874902982282,50.210875488686206,110382,30
3701802,43.581048135267515,50.14261232463081,50.2108754886862,131768,31
3701803,39.78443300488907,37.95088817447499,50.210875488686206,140372,34
3701900,46.92149969116191,59.74007244102923,31.765813655297958,104971,26
3702000,56.39406239841165,60.42832274974493,24.062253087037455,117023,26
3702100,50.60784075875979,67.19371234080678,24.964093674149932,132057,33
3702201,47.727051449538905,45.70477247739321,59.661177585594096,135652,33
3702202,51.25926764639071,52.123782830403414,59.661177585594096,133653,32
3702300,68.33585225499507,67.39615489727561,35.10568129236247,111456,37
3702400,76.3066046922445,72.32418742990222,18.13518846214284,113728,34
3702500,60.61829772506313,66.47458732363583,30.350670226836954,148956,41
3702600,48.902579687889,65.1385620728291,24.500291140759906,134696,43
3702700,57.85094458631142,50.63951890008135,36.767368359195395,135151,29
3702800,49.69936972525674,47.75527017104678,40.280772420329306,160509,34
3702900,40.06196765346875,34.0903470638408,41.49863760217981,161519,39
3703001,16.83198124046424,42.29117088611319,39.93484184338351,107787,44
3703002,26.494907061097074,45.45278528678654,39.93484184338351,120079,41
3703101,25.79810856207714,41.077637255299095,47.5630849425424,127989,43
3703102,27.90244606453099,56.37792679802604,47.5630849425424,130258,35
3703103,23.865050381009496,51.262199197140994,47.56308494254241,123628,30
3703104,44.59140005112387,22.286777663215528,47.5630849425424,157585,43
3703105,37.47353075247303,43.90081962976998,47.56308494254241,120328,35
3703106,29.606189469611625,21.43400965798774,47.563084942542396,176031,46
3703107,33.40053550112888,31.63300512556018,47.5630849425424,134711,34
3703108,33.95078315386399,26.582361234101164,47.56308494254239,144163,38
3703200,56.23838389171099,33.22169888698028,57.13067172136,167991,36
3703300,58.151000403939605,40.188286785195196,48.53743878899592,120257,28
3703400,59.69511281517495,51.13524106191366,38.22295936500411,146778,31
3703500,57.494950849157625,48.88804122444925,28.9041582750859,168808,42
3703600,47.69364919107715,55.44849506416508,20.6764601350551,144115,34
3703700,50.07045670672168,56.65247262386904,36.13052386760231,125354,39
3703800,52.97958234565614,44.554118790213586,19.849543892903704,133456,28
3703900,84.99015261331232,74.46989767479985,4.4500541801081965,107645,41
3704000,77.58833953736699,65.92879648888959,29.290368439758307,116680,30
3704100,86.62879097847525,61.67098118981933,34.834435284722275,111219,30
3704200,66.5880548203059,50.92744251734277,69.56521739130432,169746,42
3704300,94.2588864915329,63.9605291968554,57.37116455396279,100042,26
3704400,91.65897475232758,64.76164346613187,68.57736795870765,124445,49
3704500,91.25319076056557,39.17339604161591,30.9951427555977,156007,35
3704600,92.6255593024193,39.39666920496514,68.93878557213802,118610,26
3704700,89.62696173110542,40.90658537835163,84.22461793626347,166929,43
3704800,87.90059921866326,66.18499224822912,65.56213718753702,136245,43
3704900,86.93378307839275,74.10429283745366,21.272802390335016,91665,29
3705001,45.41680868804481,48.099970291885676,22.421514038621,108744,29
3705002,45.86646577473864,41.567700092896594,22.421514038621,115182,28
3705003,39.96602596382111,44.04623488319628,22.421514038621005,110453,24
3705100,75.36671238199443,88.160829903696,12.928562966473201,104903,32
3705200,61.60261449421985,71.74967176079576,20.40543090825524,129131,32
3705300,65.97901599990927,54.68514579921018,38.265069325278255,115644,29
3705400,67.04978597060992,16.845097056024077,41.9713304110887,144236,28
3800100,73.2861192198233,37.81659177043736,50.20845444485917,222209,65
3800200,77.58526960825114,58.21939266940966,54.63251367455234,121581,48
3800300,86.09045496488233,38.732603961372234,87.53334295295514,141769,30
3800400,44.60363114895223,41.660141078237174,62.33083776059686,108379,41
3800500,49.67929330969615,31.03610099421205,89.66947044189081,184441,44
3900100,59.198365330304135,50.71208022921838,76.2106308879833,121779,30
3900200,41.22096841836825,34.88305761761577,86.49133068730772,115133,28
3900300,32.152952740841165,29.574525675409593,93.18393677186,162701,48
3900400,17.62987505805292,55.328144346465855,93.4640445444852,134007,50
3900500,13.640543867840812,69.42898793541848,93.46404454448522,129647,65
3900600,43.11185853054813,46.58405014481101,95.09932819484526,104975,33
3900700,44.523586706990464,52.73044040009575,91.28147196952516,134409,34
3900801,23.200225716313287,61.10087704525684,93.6547802393081,133209,39
3900802,25.461836670575014,26.371386243172143,93.6547802393081,179693,40
3900901,25.04505869840002,34.57728509662738,98.49306954152347,105891,27
3900902,18.867017809288566,41.67777598975044,98.4930695415235,143132,44
3900903,27.56503389501146,30.602285675514402,98.4930695415235,118968,28
3900904,24.167365706727054,47.280155320346964,98.4930695415235,125088,35
3900905,14.350545470015424,62.99051898103377,98.49306954152347,102187,37
3900906,29.846564026682692,70.35226590519605,98.4930695415235,123657,47
3900907,22.749980646933835,65.2996293135138,98.49306954152351,105498,33
3900908,18.437929294440217,87.87900346053745,98.4930695415235,147940,74
3900909,13.042945675386322,57.48020165206963,98.49306954152348,144562,56
3900910,25.059214425204434,38.56864782792742,98.49306954152351,147411,43
3901000,15.276311420494379,47.10582535950237,99.273782727165,101088,29
3901100,21.432170817477974,42.832060403468965,99.27378272716497,109027,26
3901200,35.00633181809374,44.359532198218304,82.32432294938904,117774,25
3901300,25.130421323477766,59.59774786734786,82.06965999289179,97518,28
3901400,33.475345558000384,61.97432752005965,62.947539502181804,129713,34
3901500,19.76787360024165,61.56335600607557,73.3171425186589,188083,64
3901600,29.576055961023155,59.172617437420406,58.240729771354104,112744,31
3901700,24.036349329829466,40.85668514198598,67.15199620898001,161780,38
3901801,35.68373094697731,27.161064625842556,74.05876081033048,120512,23
3901802,22.67972773991478,40.39027393941629,74.05876081033051,108876,26
3901803,24.446092960113216,66.5243903818303,74.0587608103305,101441,30
3901804,22.100056114554878,57.31408052893581,74.05876081033048,106150,34
3901805,20.56269806523572,38.27025505252496,74.0587608103305,103354,25
3901900,24.36437021726149,36.14946452916787,82.62054258974055,182378,42
3902000,26.994054820966436,52.00381728574697,58.4148797535837,116847,32
3902100,47.3259970355341,53.60018479031759,73.50650645607386,110975,25
3902200,24.978438225272846,50.836233453399785,73.55408126999171,124906,30
3902300,37.68196913292162,45.626567655423926,82.45849537185303,118971,33
3902400,61.41171189248846,37.154329757095766,93.47831593883996,109328,23
3902500,30.911994455158986,50.89125875064538,92.99727520435971,102191,35
3902600,48.73861660555917,41.1778442830897,93.24517168434146,117850,29
3902700,46.94951599874892,44.194093471906136,71.33562344097069,115198,29
3902800,45.56645179600856,56.600146244800015,64.29143794092242,162983,41
3902900,52.71537739816588,78.79294255229506,29.257449726967415,119148,30
3903000,38.095030001531384,66.06621172861297,51.14902458179162,107706,29
3903100,24.8891852057406,34.84179195747921,78.4587134225803,141070,33
3903200,30.78474686442105,54.42495404309654,78.4587134225803,136211,34
3903300,26.692997943133673,44.561168354499365,69.14022144664331,124232,30
3903400,37.45037425105706,60.225930168025975,59.370927615211485,101872,25
3903500,43.31186855956541,62.049044157764875,49.01854890370618,131648,44
3903600,52.434876305586485,63.12475406054768,34.79179781637849,101005,30
3903700,46.348522938548115,54.17035120907304,53.4403236075477,121701,30
3903800,33.45009337946886,37.710421779125205,76.1556687596256,178382,46
3903900,33.0425294369141,38.30699109164939,79.32117047743158,158878,36
3904000,46.329955802094624,22.807405597458274,93.56000473877502,213208,40
3904101,41.85539028534823,24.197170401811103,53.763772064921206,130404,25
3904102,34.718838333001486,43.06097560808672,53.7637720649212,108606,27
3904103,37.827126758661606,23.38243785606501,53.7637720649212,125879,24
3904104,31.807127437516368,34.12687379980516,53.76377206492119,115122,27
3904105,37.97343319712295,30.451760519582766,53.76377206492119,126591,34
3904106,23.99270000063616,64.38334241201227,53.7637720649212,142662,39
3904107,28.906193070867648,58.477075550669504,53.7637720649212,108101,39
3904108,33.36554311402299,60.0158495022379,53.76377206492121,126841,31
3904109,40.932059976171736,44.59471778090973,53.763772064921206,114113,27
3904110,35.51763269948213,61.898667019376774,53.7637720649212,111599,29
3904111,25.744550312359376,36.35435963685366,53.76377206492121,113528,26
3904200,37.77935865779109,36.02180534264265,76.53414351420665,164581,41
3904300,25.10567732210181,55.83441717767344,74.444970975003,135980,45
3904400,39.927101567867155,34.36538613689218,81.9274967420922,108774,23
3904500,54.66323525847703,51.67130385776497,72.46910249490733,141067,36
3904601,39.17094165129266,45.24863010165728,70.2002132448762,109203,25
3904602,25.40701630837219,54.36606418521883,70.20021324487621,129251,32
3904603,25.037402372605616,59.70768862692835,70.20021324487618,166895,59
3904604,21.033596290867955,38.38081461017668,70.2002132448762,131844,39
3904700,30.913980037175346,40.263450656118806,83.94739959720407,167939,42
3904800,48.21644952728862,54.82751945665639,51.23933400450711,106022,24
3904900,62.713675271857134,68.47133202212608,30.990377242732034,100490,24
3905000,62.343904488810885,67.0067746378154,31.646541246455815,113755,29
3905100,53.76080867518172,55.765536057529744,33.339117971704574,132094,39
3905200,50.754620794319756,54.537274384497145,46.47165626257761,112701,28
3905301,39.283585619989886,18.23392731566214,83.12285274256598,124638,21
3905302,42.60363764749913,31.465346641028386,83.12285274256598,117631,23
3905401,43.54825740956743,21.651951155159075,65.0847056036015,124725,23
3905402,55.04868835698163,52.9846771227104,65.08470560360149,136770,29
3905403,44.77904562244676,42.50589936709325,65.08470560360149,128749,34
3905501,45.15532759539869,38.41294046171628,78.99537969434898,117223,25
3905502,31.198592007018004,45.31840950153716,78.99537969434901,150223,36
3905503,28.473136078170747,71.45178379274917,78.995379694349,111149,35
3905504,27.54444077266566,63.19156781721521,78.99537969434901,126935,52
3905505,26.848159996660176,43.819222450365686,78.995379694349,106849,30
3905506,41.01930792128884,38.9931262240999,78.99537969434901,108123,25
3905507,45.59369878151054,29.82319641656569,78.99537969434897,110121,23
3905600,28.21674687591781,31.430101848034646,56.861746238597306,138553,31
3905700,46.989630143601154,57.261565787833504,46.90311401465563,113626,27
4000100,81.80839659633587,76.24600453039584,21.189527480482795,160519,50
4000200,82.15994783374771,75.66080097084108,8.988795154411644,105697,30
4000300,80.84102502215971,79.93326397454054,11.126346928695446,168165,51
4000400,89.99499888458766,72.1674740606043,23.47627042281212,106389,30
4000500,82.75645051717784,59.64414470282285,20.695114099116886,110768,44
4000601,56.60859173630638,62.147565146627855,22.823125222130095,100262,32
4000602,70.4426804828983,65.63521774731815,21.319443184447344,107892,36
4000701,73.98310881711228,64.31857366646092,29.634972743072954,104462,35
4000702,75.43195657802805,73.06440528528712,25.412869134589886,121981,38
4000800,64.20627577541975,31.52003403342271,49.8222959365004,153947,37
4000900,58.0733982192397,43.51010041278264,41.8457528728824,295221,71
