county_geoid,h2007,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
12095,853.45,-30.712988458609168,17.259448013494595,114.34569629111269
12097,552.97,-38.62053999312801,20.03700562793924,148.39468751246358
12099,563.09,-35.0299241684278,20.75487875981754,125.83303935088672
12101,394.04,-30.84965993300173,28.781344420628564,136.20689655172416
12103,655.63,-27.314186355108827,24.93119357540785,134.13236320143528
12105,564.05,-25.260171970569978,25.08307759356443,120.43650793650795
12107,280.17,-17.53935110825571,24.46122448979593,73.02956363842708
12109,659.57,-23.26667374198341,21.463902956071145,95.52585430589127
12111,455.17,-47.65691939275436,25.686296092460093,166.8021870180849
12113,405.9,-16.139443212613948,23.072169195907442,80.70576373718703
12115,687.09,-36.872898746889064,23.441305747641316,126.89239952657849
12117,589.84,-28.356842533568425,17.79302066363715,115.9075907590759
12119,202.49,-8.637463578448322,11.710963455149503,50.91832516388117
12121,232.48,-13.493633860977283,20.292331055429003,58.30627029727704
12123,226.9,-13.499338915821946,28.02153567475092,63.725868725868715
12125,98.55,-13.729071537290716,17.170936395759707,65.71919412775262
12127,610.73,-32.063268547475964,23.50753208108609,131.6725865787137
12129,229.69,-16.073838652096295,21.423269164151048,65.44841537424139
12131,343.06,-27.251792689325484,25.774102744546077,99.87884436160299
12133,201.81,-10.782419107080909,17.829537791150063,62.428489702517155
13001,158.22,-4.626469472885852,10.330175136376685,39.05051382255027
13005,140.42,-6.758296538954555,-3.1473624216325713,40.854669368207766
13009,280.77,-3.753962317911441,14.846892552998735,38.30242199432688
13011,174.68,-6.715136249141295,22.02028740490278,89.0635232481991
13013,186.12,-10.154738878143132,25.239444219614192,141.4564369310793
13015,224.48,-8.063079116179617,20.304509977315544,101.19598765432096
13017,165.41,-0.7617435463393885,19.993970455230638,35.344124047878125
13019,146.34,1.127511275112747,16.913319238900648,36.23937057935309
13021,305.21,-3.948101307296603,14.564984630262856,31.694921983562942
13023,95.44,3.646269907795485,14.49841605068638,27.865566037735867
13027,144.71,-4.305162048234412,8.209544312881235,23.92340565417488
13029,216.94,-3.1759933622199643,17.020497803806723,47.089947089947096
13031,228.09,-2.463939672936122,14.254561637739215,34.512207901079314
13033,176.96,3.9387432188065175,19.021215043394402,46.056446364120475
13035,190.82,-7.190022010271457,21.288364579764064,89.01518041040507
13039,251.23,-9.664450901564303,15.642088551772805,53.35087719298246
13043,189.98,-5.484787872407615,14.946366024518397,49.67930444697834
13045,220.85,-6.05841068598596,22.337755467909638,102.49258160237389
13047,216.05,-2.925248785003476,19.804244053110853,56.84276861674196
13051,548.69,-6.160126847582436,16.335210357088204,64.14940349024224
13055,151.25,-2.7702479338842956,17.810385174878252,53.10701956271578
13057,393.54,-8.428622249326633,21.169621593014032,112.19477417744983
13059,564.78,-2.832961507135523,20.21880645808838,80.20289294388205
13063,283.45,-25.39072146763097,28.320643681218204,155.98593884725074
13067,398.17,-8.07695205565463,19.770078678050986,103.75377390137537
13069,191.35,-0.44421217663965784,14.726443768996965,35.88743549741991
13071,217.68,0.12862918044835858,11.98692335633853,23.802831041060134
13073,311.17,-1.6903943182183356,18.545937177407467,48.82988965415094
13075,181.11,-3.9478769808403813,9.246859609318792,33.14898495987049
13077,333.59,-8.096765490572256,17.98055880706397,89.95411340544082
13079,132.49,-4.490904973960297,13.648332358104142,38.041933191186914
13081,191.47,-0.07311850420430588,16.934298315051443,21.990208222733433
13083,162.87,-1.7560017191625255,19.23991782895449,46.024495200264795
13085,230.31,-8.683947722634711,17.570473922728326,82.49180327868852
13087,211.34,-7.660641620138165,14.36925647451963,29.870745879283756
13089,476.58,-6.4920894708128785,13.203044160352494,81.00282862784863
13091,129.63,-5.060556969837227,19.594973184983576,40.51537665757547
13093,145.34,4.630521535709353,24.12831241283122,30.66884176182707
13095,310.08,-2.792827657378727,14.295956409521082,19.932292646229065
13097,369.17,-12.85857464040957,27.309626973454847,128.07369735902924
13099,128.71,-1.639344262295095,16.21741706161137,51.20917236728006
13103,231.16,-5.338293822460638,14.182859125607216,50.159707962582715
13105,200.47,-4.723898837731333,17.76353202708989,47.88677530351229
13107,171.5,-4.553935860058312,7.7667524194536375,23.701047598959434
13109,132.7,-1.6201959306706648,4.403907800335816,26.99842168786557
13111,232.24,-8.323286255597662,28.868671208844997,84.33123249299719
