puma_geoid,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
1201106,-39.19015000433538,18.813981208806595,112.65961785837541
1201107,-39.19015000433538,18.813981208806595,112.65961785837541
1201108,-39.19015000433538,18.813981208806595,112.65961785837541
1201109,-39.19015000433538,18.813981208806595,112.65961785837541
1201110,-39.19015000433538,18.813981208806595,112.65961785837541
1201111,-39.19015000433538,18.813981208806595,112.65961785837541
1201112,-39.19015000433538,18.813981208806595,112.65961785837541
1201113,-39.19015000433538,18.813981208806595,112.65961785837541
1201114,-39.19015000433538,18.813981208806595,112.65961785837541
1201500,-35.5976005879982,24.27315914489312,120.82049550500149
1201701,-26.17386666666667,27.768261491892908,107.51934143831701
1201900,-16.199128220620608,20.68309554690877,94.29247581262617
1202101,-43.53406522441071,22.5410827815298,119.05932320034607
1202102,-43.53406522441071,22.5410827815298,119.05932320034607
1202103,-43.53406522441071,22.5410827815298,119.05932320034607
1202300,-15.026380988675111,19.588271063882427,64.6157709576712
1202700,-30.230027366295484,23.808955608372692,100.17360317333517
1203101,-19.30455635491607,21.396223785968104,97.34964322120285
1203102,-19.30455635491607,21.396223785968104,97.34964322120285
1203103,-19.30455635491607,21.396223785968104,97.34964322120285
1203104,-19.30455635491607,21.396223785968104,97.34964322120285
1203105,-19.30455635491607,21.396223785968104,97.34964322120285
1203106,-19.30455635491607,21.396223785968104,97.34964322120285
1203107,-19.30455635491607,21.396223785968104,97.34964322120285
1203301,-15.934890702692561,24.050250388533946,88.75422865963807
1203302,-15.934890702692561,24.050250388533946,88.75422865963807
1203500,-32.17151417124845,23.359604546419018,111.06484794762827
1205301,-32.7639751552795,30.337380306058527,142.6714801444043
1205701,-28.49006988130348,22.933131928897033,118.2083692425548
1205702,-28.49006988130348,22.933131928897033,118.2083692425548
1205703,-28.49006988130348,22.933131928897033,118.2083692425548
1205704,-28.49006988130348,22.933131928897033,118.2083692425548
1205705,-28.49006988130348,22.933131928897033,118.2083692425548
1205706,-28.49006988130348,22.933131928897033,118.2083692425548
1205707,-28.49006988130348,22.933131928897033,118.2083692425548
1205708,-28.49006988130348,22.933131928897033,118.2083692425548
1206100,-30.21615078678885,22.736363944540482,121.15936717366074
1206300,-13.780984014907194,19.009684545194006,57.622645092824
1206901,-30.182025618420372,20.03152178041092,107.80104539925705
1206902,-18.52025567817897,15.527719995833785,77.01122494575534
1206903,-27.161634986887513,18.865040124013557,99.8265024507267
1207101,-46.05189281156955,24.39001899562916,118.41261617175611
1207102,-46.05189281156955,24.39001899562916,118.41261617175611
1207103,-46.05189281156955,24.39001899562916,118.41261617175611
1207104,-46.05189281156955,24.39001899562916,118.41261617175611
1207105,-46.05189281156955,24.39001899562916,118.41261617175611
1207300,-12.710152311016643,16.696770864051903,57.55094931196656
1207301,-12.710152311016643,16.696770864051903,57.55094931196656
