county_geoid,hc_share,n_orig
40007,0.285714285714286,105
40009,0.338805970149254,670
19021,0.208428246013667,878
18131,0.247395833333333,768
27041,0.178286129266521,2754
35061,0.223201174743025,5448
19023,0.225581395348837,1290
26151,0.269379165205191,2851
27043,0.412422360248447,805
18133,0.204260651629073,3192
19025,0.334224598930481,374
26153,0.171052631578947,380
27045,0.208080808080808,1485
18135,0.335710041592395,1683
19027,0.250588235294118,850
26155,0.248948208327289,6893
27047,0.266092475067996,2206
18137,0.199576495500265,1889
19029,0.342274678111588,932
26157,0.277297170914192,4277
18139,0.298540145985402,1370
27049,0.201709796672828,4328
26159,0.241547365214743,6566
31101,0.307692307692308,442
40011,0.352941176470588,272
40013,0.293546544831525,1751
31105,0.434210526315789,152
40015,0.406940063091483,951
31107,0.217054263565891,258
40017,0.190893169877408,11420
51700,0.244735610669162,19233
31109,0.127492542000314,25476
40019,0.306106264869152,2522
19031,0.212365591397849,1488
27051,0.297297297297297,333
18141,0.232475818069562,24295
19033,0.195008319467554,3005
26161,0.129985435805512,35704
27053,0.172976165238196,132076
18143,0.279596977329975,1588
19035,0.255555555555556,450
26163,0.356587417127843,197141
27055,0.159303049159925,1607
18145,0.215711361310133,3908
19037,0.311440677966102,472
26165,0.275960752248569,2446
18147,0.308781869688385,1059
27057,0.197327044025157,1272
19039,0.295366795366795,518
27059,0.250740031342504,5743
18149,0.268627450980392,2040
32001,0.21759697256386,2114
31111,0.259893048128342,1870
40021,0.285714285714286,1995
32003,0.242643542100103,334536
40023,0.429530201342282,298
32005,0.104880436302615,7151
32007,0.208490566037736,3180
40027,0.176258668828245,22206
51710,0.273201343468269,22628
31119,0.258241758241758,1456
40029,0.412371134020619,97
