puma_geoid,state_fips,puma_code,puma_name
3603208,36,03208,Nassau County (Southeast)--Oyster Bay Town (South) PUMA
3604114,36,04114,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA"
3603901,36,03901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA"
3603902,36,03902,NYC-Staten Island Community District 2--New Springville & South Beach PUMA
3603809,36,03809,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA
3603709,36,03709,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA"
3603211,36,03211,Nassau County (West Central)--Hempstead Town (West Central) PUMA
3604112,36,04112,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA"
3604006,36,04006,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA
3603808,36,03808,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA"
3603710,36,03710,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA"
3604008,36,04008,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA
3604014,36,04014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA"
3603706,36,03706,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA"
3603702,36,03702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA"
3603705,36,03705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA"
3602901,36,02901,Orange County (Northeast)--Greater Newburgh City PUMA
3600403,36,00403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA"
3603805,36,03805,NYC-Manhattan Community District 8--Upper East Side PUMA
3603804,36,03804,NYC-Manhattan Community District 11--East Harlem PUMA
3701600,37,01600,Alamance County--Burlington City PUMA
3701400,37,01400,Orange County--Chapel Hill Town PUMA
3701302,37,01302,Durham County (North)--Durham City (North) PUMA
3700900,37,00900,Nash & Edgecombe Counties--Rocky Mount City PUMA
3704100,37,04100,"Lenoir, Onslow (North) & Jones Counties PUMA"
3703700,37,03700,Moore & Montgomery Counties PUMA
3703300,37,03300,Stanley & Cabarrus (East) Counties PUMA
3703104,37,03104,Charlotte City (South) PUMA
3702201,37,02201,Buncombe County (Southeast)--Asheville City PUMA
3701900,37,01900,"Davie, Yadkin & Iredell (North) Counties PUMA"
3701801,37,01801,Winston-Salem City (North) PUMA
3701206,37,01206,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA
3701802,37,01802,Winston-Salem City (South) PUMA
3701702,37,01702,Greensboro City (South) PUMA
3701202,37,01202,Raleigh City (North) PUMA
3701100,37,01100,Johnston County PUMA
3705001,37,05001,Cumberland County (Central)--Fayetteville City (Central & East) PUMA
3703800,37,03800,Harnett County PUMA
3704200,37,04200,Pitt County--Greenville City PUMA
3704300,37,04300,Craven County PUMA
3703102,37,03102,Charlotte City (Northwest) PUMA
3701701,37,01701,Greensboro City (North) PUMA
3701301,37,01301,Durham County (South)--Durham City (South) PUMA
3701203,37,01203,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA"
3701000,37,01000,Wilson & Greene Counties--Wilson City PUMA
3703900,37,03900,Sampson & Duplin Counties PUMA
3705002,37,05002,Cumberland County (East)--Hope Mills & Spring Lake Towns PUMA
3705003,37,05003,Cumberland County (West)--Fayetteville City (West) PUMA
3703600,37,03600,Randolph County PUMA
3703500,37,03500,Davidson County PUMA
3703107,37,03107,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA
3703101,37,03101,Charlotte City (Central) PUMA
3702800,37,02800,Catawba County--Hickory City PUMA
3705200,37,05200,"Hoke, Richmond & Scotland Counties PUMA"
3705300,37,05300,Union (East) & Anson Counties--Monroe City PUMA
3705400,37,05400,Union County (West)--Indian Trail & Stallings Towns PUMA
3703108,37,03108,Mecklenburg County (South)--Matthews Town (South) PUMA
3703002,37,03002,Gaston County (Southeast)--Gastonia & Belmont Cities PUMA
3703001,37,03001,Gaston County (Northwest)--Mount Holly City PUMA
3702700,37,02700,Lincoln & Cleveland (East) Counties PUMA
3702600,37,02600,"Rutherford, Cleveland (West) & Polk Counties--Shelby City PUMA"
3702500,37,02500,Henderson & Transylvania Counties PUMA
3702202,37,02202,Buncombe County (Northwest) PUMA
3703105,37,03105,Charlotte City (Southwest) PUMA
3702100,37,02100,Burke & McDowell Counties PUMA
3702000,37,02000,Caldwell & Alexander Counties PUMA
3701500,37,01500,Chatham & Lee Counties PUMA
3703400,37,03400,Rowan County PUMA
3703106,37,03106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA"
3702900,37,02900,Iredell (South)--Mooresville Town & Statesville City PUMA
3701704,37,01704,Guilford County (South)--High Point City PUMA
3701204,37,01204,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns PUMA"
3704000,37,04000,Wayne County PUMA
3703200,37,03200,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town PUMA"
3703103,37,03103,Charlotte City (Northeast) PUMA
3701208,37,01208,Wake County (Southwest)--Apex & Holly Springs Towns PUMA
3701207,37,01207,Wake County (West Central)--Cary Town PUMA
3701201,37,01201,Raleigh City (South & Central) PUMA
3701205,37,01205,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA
3700300,37,00300,Rockingham & Stokes Counties PUMA
3700400,37,00400,"Granville, Person & Caswell Counties PUMA"
3700500,37,00500,"Franklin, Vance & Warren (West) Counties PUMA"
3700600,37,00600,"Halifax, Hertford, Northampton & Warren (East) Counties PUMA"
3700700,37,00700,Northeast Albemarle Sound Region PUMA
3700800,37,00800,South & West Albemarle Sound & Northern Outer Banks Regions PUMA
3704400,37,04400,"Carteret, Beaufort & Pamlico Counties PUMA"
3704500,37,04500,Onslow County (South)--Jacksonville City PUMA
3704600,37,04600,Pender & New Hanover (North) Counties PUMA
3704700,37,04700,New Hanover County (South)--Wilmington City PUMA
3704800,37,04800,Brunswick County PUMA
3704900,37,04900,"Columbus, Bladen & Robeson (East) Counties PUMA"
3705100,37,05100,Robeson County (West)--Lumberton City PUMA
3701803,37,01803,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA
3701703,37,01703,Guilford County (North)--Summerfield Town PUMA
3702400,37,02400,"Jackson (South), Macon, Cherokee & Clay Counties PUMA"
3702300,37,02300,"Haywood, Madison, Swain, Graham & Jackson (North) Counties PUMA"
3700100,37,00100,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties PUMA"
3700200,37,00200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties PUMA"
3800400,38,00400,Northeast North Dakota--Grand Forks City PUMA
3800500,38,00500,Cass County--Fargo City PUMA
3800300,38,00300,South Central North Dakota--Bismarck City PUMA
3800100,38,00100,West North Dakota--Minot City PUMA
3800200,38,00200,East Central North Dakota--Jamestown City PUMA
3905501,39,05501,Hamilton County (West)--Mack & Dent PUMA
3905403,39,05403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA"
3904500,39,04500,"Darke, Shelby & Preble Counties PUMA"
3902600,39,02600,"Auglaize, Mercer & Van Wert Counties PUMA"
3900100,39,00100,"Defiance, Williams, Henry & Paulding Counties PUMA"
3900200,39,00200,"Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA"
3900300,39,00300,"Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities PUMA"
3900400,39,00400,Toledo City (West) PUMA
3900600,39,00600,"Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City PUMA"
3900700,39,00700,Erie & Sandusky Counties PUMA
3900903,39,00903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA"
3903200,39,03200,Stark County (Central)--Canton & North Canton Cities PUMA
3902800,39,02800,"Marion, Knox & Morrow Counties PUMA"
3903800,39,03800,Licking County PUMA
3904200,39,04200,"Pickaway, Union & Madison Counties PUMA"
3904604,39,04604,Montgomery County (Southeast)--Kettering & Centerville Cities PUMA
3904700,39,04700,Greene County PUMA
3901801,39,01801,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities PUMA"
3904000,39,04000,Delaware County PUMA
3904109,39,04109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA"
3904111,39,04111,Columbus (Far West) & Hilliard (South) Cities PUMA
3904101,39,04101,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA"
3904108,39,04108,Columbus (Southeast) & Reynoldsburg Cities PUMA
3904103,39,04103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA"
3904107,39,04107,"Columbus (East), Whitehall & Bexley Cities PUMA"
3904110,39,04110,Columbus City (West) PUMA
3904102,39,04102,"Columbus (North), Westerville & Worthington Cities PUMA"
3904106,39,04106,Columbus City (Northeast) PUMA
3904104,39,04104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA"
3900909,39,00909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA"
3903600,39,03600,"Washington, Morgan, Noble & Monroe Counties PUMA"
3905000,39,05000,"Athens, Gallia & Meigs Counties PUMA"
3905100,39,05100,Scioto & Lawrence Counties PUMA
3905200,39,05200,"Highland, Clinton & Adams Counties PUMA"
3905700,39,05700,Clermont (East) & Brown Counties PUMA
3905600,39,05600,Clermont County (West) PUMA
3905507,39,05507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA"
3905505,39,05505,Cincinnati (East) & Norwood Cities PUMA
3905504,39,05504,Cincinnati City (Central) PUMA
3905503,39,05503,Cincinnati City (West) PUMA
3900500,39,00500,Toledo City (East) PUMA
3900802,39,00802,"Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities PUMA"
3900901,39,00901,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA"
3900902,39,00902,"Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities PUMA"
3900905,39,00905,Cleveland City (West) PUMA
3900908,39,00908,Cleveland City (East) & Bratenahl Village PUMA
3901100,39,01100,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA"
3901600,39,01600,Trumbull County (South Central)--Warren & Niles Cities PUMA
3903300,39,03300,Stark County (East) & Carroll County--Alliance City PUMA
3902900,39,02900,"Holmes, Guernsey & Coshocton Counties PUMA"
3905402,39,05402,Butler County (South Central)--Hamilton & Fairfield Cities PUMA
3904601,39,04601,Montgomery County (West)--Miamisburg & West Carrollton Cities PUMA
3904400,39,04400,Miami County PUMA
3902500,39,02500,Allen County PUMA
3902400,39,02400,Hancock & Putnam Counties PUMA
3902100,39,02100,Huron & Ashland Counties PUMA
3901200,39,01200,Geauga & Lake (South) Counties PUMA
3903000,39,03000,Tuscarawas & Harrison Counties PUMA
3903700,39,03700,Muskingum & Perry Counties PUMA
3904900,39,04900,"Jackson, Hocking, Pike & Vinton Counties PUMA"
3905502,39,05502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA"
3904602,39,04602,"Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities PUMA"
3902700,39,02700,"Logan, Champaign & Hardin Counties PUMA"
3901700,39,01700,Portage County PUMA
3900801,39,00801,Lorain County (North)--Elyria & Lorain Cities PUMA
3900906,39,00906,Cleveland City (Central) PUMA
3904300,39,04300,Clark County PUMA
3902300,39,02300,"Seneca, Crawford & Wyandot Counties PUMA"
3901900,39,01900,Medina County PUMA
3900904,39,00904,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA"
3900907,39,00907,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA"
3900910,39,00910,"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA"
3903100,39,03100,Stark County (West)--Massillon City PUMA
3903900,39,03900,Fairfield County PUMA
3904800,39,04800,Ross & Fayette Counties PUMA
3905301,39,05301,Warren County (East)--Lebanon & Springboro (East) Cities PUMA
3905506,39,05506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA"
3902200,39,02200,Richland County PUMA
3902000,39,02000,Wayne County PUMA
3901000,39,01000,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA"
3901300,39,01300,Ashtabula County PUMA
3901400,39,01400,Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties PUMA
3901500,39,01500,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown PUMA"
3903400,39,03400,Columbiana County PUMA
3903500,39,03500,Belmont & Jefferson Counties PUMA
3904105,39,04105,Columbus City (Central) PUMA
3901802,39,01802,"Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA"
3905401,39,05401,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA
3905302,39,05302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA"
3904603,39,04603,Montgomery County (East Central)--Dayton & Riverside Cities PUMA
3901805,39,01805,"Summit County (South)--Barberton, Green & New Franklin Cities PUMA"
3901803,39,01803,Summit County (Central)--Akron City (East) PUMA
3901804,39,01804,Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities PUMA
4001001,40,01001,Oklahoma County (Southwest)--Oklahoma City (West Central) PUMA
4001005,40,01005,Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA
4000602,40,00602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA"
4000400,40,00400,Southwest Oklahoma PUMA
4000601,40,00601,Comanche County (Central)--Lawton City PUMA
4001204,40,01204,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West) PUMA"
4001203,40,01203,Tulsa County (North)--Tulsa (North) & Owasso Cities PUMA
4001102,40,01102,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City PUMA"
4001501,40,01501,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City PUMA"
4001301,40,01301,Rogers (Central) & Wagoner (West) Counties--Claremore City PUMA
4001302,40,01302,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties PUMA"
4000800,40,00800,Canadian County--Oklahoma City (West) PUMA
4001101,40,01101,"Grady, McClain & Pottawatomie (South) Counties PUMA"
4001002,40,01002,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities PUMA
4001003,40,01003,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities PUMA
4001201,40,01201,Tulsa County (Central)--Tulsa City (Central) PUMA
4001202,40,01202,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities PUMA
4000900,40,00900,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities PUMA"
4001006,40,01006,Oklahoma County (Central)--Oklahoma City (Central) PUMA
4001004,40,01004,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA"
4000500,40,00500,Panhandle & Northwest Oklahoma PUMA
4001400,40,01400,"Garfield, Kay & Noble Counties--Enid City PUMA"
4001601,40,01601,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties PUMA"
4000100,40,00100,Northeast Oklahoma PUMA
4000200,40,00200,"Cherokee, Sequoyah & Adair Counties PUMA"
4000300,40,00300,Southeast Oklahoma PUMA
4000702,40,00702,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City PUMA"
4000701,40,00701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA"
4101324,41,01324,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA
4101323,41,01323,Washington County (Central)--Beaverton City (West) & Aloha PUMA
4100704,41,00704,Lane County (East Central)--Eugene (Northeast) & Springfield Cities PUMA
4100703,41,00703,Lane County (West Central)--Eugene City (West & South) PUMA
4101104,41,01104,Marion County (West Central)--Salem City (South) & Four Corners PUMA
4100800,41,00800,"Josephine, Coos & Curry Counties PUMA"
4101000,41,01000,Douglas County PUMA
4100705,41,00705,Lane County (Outside Eugene & Springfield Cities) PUMA
4100500,41,00500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA"
4101314,41,01314,Portland City (Northwest & Southwest) PUMA
4101301,41,01301,Portland City (North & Northeast) PUMA
4101302,41,01302,Portland City (East) PUMA
4101316,41,01316,Multnomah County (East)--Gresham & Troutdale Cities PUMA
4100200,41,00200,North Central Oregon--The Dalles City PUMA
4101318,41,01318,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities PUMA"
4101319,41,01319,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA"
4101103,41,01103,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA"
4101320,41,01320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA"
4101303,41,01303,Portland City (Southeast) PUMA
4100100,41,00100,"Umatilla, Union, Baker & Wallowa Counties PUMA"
4100300,41,00300,"Klamath, Malheur, Lake & Harney Counties PUMA"
4100902,41,00902,Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA
4101321,41,01321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA"
4101305,41,01305,Portland City (Central East) PUMA
4101317,41,01317,Clackamas County (South & East)--Damascus City PUMA
4101105,41,01105,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA
4100400,41,00400,Deschutes County PUMA
4100901,41,00901,Jackson County (Central)--Medford & Central Point Cities PUMA
4100600,41,00600,Linn & Benton Counties PUMA
4101200,41,01200,Yamhill & Polk Counties PUMA
4101322,41,01322,Washington County (Central)--Hillsboro City PUMA
4204002,42,04002,Washington (South) & Greene Counties PUMA
4204001,42,04001,Washington County (North)--Washington City PUMA
4201502,42,01502,Beaver County (South) PUMA
4201501,42,01501,Lawrence & Beaver (North) Counties--New Castle City PUMA
4201400,42,01400,Mercer County PUMA
4200101,42,00101,"Erie City, Lawrence Park Township & Wesleyville Borough PUMA"
4203207,42,03207,Philadelphia City (Central) PUMA
4203402,42,03402,Chester County (East Central)--West Chester Borough PUMA
4203504,42,03504,Lancaster County (Southwest)--Columbia Borough PUMA
4201801,42,01801,Allegheny County (West) PUMA
4201300,42,01300,"Venango, Jefferson, Clarion & Forest Counties PUMA"
4200900,42,00900,Lycoming & Clinton Counties PUMA
4200702,42,00702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA
4202802,42,02802,Lehigh County (South--Outside Allentown & Bethlehem Cities)--Emmaus Borough PUMA
4203208,42,03208,Philadelphia City (West) PUMA
4203403,42,03403,Chester County (West Central)--Coatesville City PUMA
4203601,42,03601,York County (Central)--York City & Shiloh PUMA
4203602,42,03602,York County (North)--Weigelstown PUMA
4203001,42,03001,Bucks County (North) PUMA
4203002,42,03002,Bucks County (Central) PUMA
4203003,42,03003,Bucks County (Southeast)--Levittown PUMA
4203004,42,03004,Bucks County (Southwest) PUMA
4203201,42,03201,Philadelphia City (Far Northeast) PUMA
4203203,42,03203,Philadelphia City (Near Northeast-East) PUMA
4203205,42,03205,Philadelphia City (East) PUMA
4203209,42,03209,Philadelphia City (Center City) PUMA
4203211,42,03211,Philadelphia City (Southeast) PUMA
4203210,42,03210,Philadelphia City (Southwest) PUMA
4203303,42,03303,Delaware County (Southeast)--Chester City PUMA
4203304,42,03304,Delaware County (West) PUMA
4203404,42,03404,Chester County (South) PUMA
4203503,42,03503,Lancaster County (East)--Ephrata Borough PUMA
4203603,42,03603,York County (South) PUMA
4203701,42,03701,Adams & Franklin (Southeast) Counties PUMA
4203702,42,03702,Franklin County (Outside Washington Township & Waynesboro Borough) PUMA
4203800,42,03800,"Somerset, Bedford & Fulton Counties PUMA"
4203900,42,03900,Fayette County PUMA
4201805,42,01805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA"
4201806,42,01806,Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA
4201702,42,01702,Pittsburgh City (South) PUMA
4201803,42,01803,Allegheny County (North Central) PUMA
4201802,42,01802,Allegheny County (North)--Franklin Park Borough & Allison Park PUMA
4201000,42,01000,Northumberland & Montour Counties PUMA
4203101,42,03101,Montgomery County (Northwest)--Pottstown Borough PUMA
4203502,42,03502,Lancaster County (Northwest)--Elizabethtown Borough PUMA
4201900,42,01900,Indiana & Armstrong Counties PUMA
4202001,42,02001,Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA
4201701,42,01701,Pittsburgh City (North) PUMA
4201804,42,01804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA"
4200802,42,00802,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA
4202600,42,02600,Schuylkill County PUMA
4203104,42,03104,Montgomery County (Central)--Norristown Borough PUMA
4202702,42,02702,Berks County (Southwest)--Reading City PUMA
4202402,42,02402,Dauphin County (Outer)--Hershey PUMA
4202401,42,02401,Dauphin County (Central)--Harrisburg City & Colonial Park PUMA
4202301,42,02301,Cumberland (West) & Perry Counties--Carlisle Borough PUMA
4200801,42,00801,Luzerne County (East)--Kingston Borough PUMA
4200701,42,00701,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA"
4202801,42,02801,Carbon & Lehigh (North) Counties PUMA
4202803,42,02803,Allentown City PUMA
4202703,42,02703,Berks County (East) PUMA
4203102,42,03102,Montgomery County (Northeast)--Lansdale Borough PUMA
4203105,42,03105,"Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville PUMA"
4203401,42,03401,Chester County (North)--Phoenixville Borough PUMA
4202302,42,02302,Cumberland County (East) PUMA
4202002,42,02002,Westmoreland County (Southwest)--Greensburg City PUMA
4202200,42,02200,Blair & Huntingdon Counties--Altoona City PUMA
4202003,42,02003,Westmoreland County (East) PUMA
4201600,42,01600,Butler County PUMA
4201200,42,01200,Centre County PUMA
4200803,42,00803,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA
4203106,42,03106,Montgomery County (South Central) PUMA
4203202,42,03202,Philadelphia City (Near Northeast-West) PUMA
4203204,42,03204,Philadelphia City (North) PUMA
4203206,42,03206,Philadelphia City (Northwest) PUMA
4203103,42,03103,Montgomery County (Southwest)--King of Prussia & Ardmore (East) PUMA
4203302,42,03302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA"
4203301,42,03301,Delaware County (North)--Broomall & Ardmore (West) PUMA
4200102,42,00102,Erie County (Outer) PUMA
4200200,42,00200,Crawford & Warren Counties PUMA
4200300,42,00300,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA"
4200400,42,00400,"Bradford, Tioga & Sullivan Counties PUMA"
4200500,42,00500,"Pike, Wayne & Susquehanna Counties PUMA"
4200600,42,00600,Monroe County PUMA
4202902,42,02902,Northampton County (North) PUMA
4202901,42,02901,Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA
4202701,42,02701,Berks County (Northwest)--Wyomissing Borough PUMA
4202500,42,02500,Lebanon County PUMA
4203501,42,03501,"Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUMA"
4201100,42,01100,"Mifflin, Union, Snyder & Juniata Counties PUMA"
4202100,42,02100,Cambria County PUMA
4201807,42,01807,Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough PUMA
4400400,44,00400,South Rhode Island--Washington County PUMA
4400201,44,00201,Central Rhode Island--Kent County--Warwick City PUMA
4400101,44,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA
4400102,44,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA
4400104,44,00104,Providence County (Southeast)--Cranston & East Providence Cities PUMA
4400300,44,00300,Southeast Rhode Island--Newport & Bristol Counties--Newport City PUMA
4400103,44,00103,Providence City PUMA
4500101,45,00101,Pickens & Oconee Counties--Easley & Clemson Cities PUMA
4500102,45,00102,Greenville County (North)--Greer City (North & West) & Taylors (Central & East) PUMA
4500302,45,00302,Spartanburg County (Outside Spartanburg City)--Greer City (East) PUMA
4500400,45,00400,"Cherokee, Newberry, Chester & Union Counties PUMA"
4500501,45,00501,York County (West & Outside Rock Hill City) PUMA
4500700,45,00700,"Lancaster, Chesterfield & Marlboro Counties PUMA"
4501000,45,01000,"Georgetown, Marion & Dillon Counties PUMA"
4501101,45,01101,Horry County (West & North)--Conway City & Red Hill PUMA
4501102,45,01102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East) PUMA"
4501202,45,01202,Charleston (South & West) & Berkeley (South) Counties--Charleston City PUMA
4501300,45,01300,"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA"
4501400,45,01400,"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City PUMA"
4501500,45,01500,Aiken & Edgefield Counties--Aiken & North Augusta Cities PUMA
4501600,45,01600,"Greenwood, Abbeville & McCormick Counties PUMA"
4500200,45,00200,Anderson County--Anderson City PUMA
4500502,45,00502,York County (East)--Rock Hill City & Fort Mill Town PUMA
4501203,45,01203,Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town PUMA
4500103,45,00103,Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea PUMA
4500301,45,00301,Spartanburg County (Central)--Spartanburg City PUMA
4500603,45,00603,Richland (North) & Fairfield Counties--Forest Acres City & Dentsville PUMA
4500605,45,00605,"Kershaw, Richland (South) & Calhoun Counties PUMA"
4500900,45,00900,Florence & Darlington Counties--Florence City PUMA
4500800,45,00800,"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City PUMA"
4501204,45,01204,"Charleston, Berkeley & Dorchester Counties--North Charleston City PUMA"
4500601,45,00601,Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank PUMA
4501201,45,01201,Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson PUMA
4500105,45,00105,"Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities PUMA"
4500604,45,00604,Richland County (Central)--Columbia City PUMA
4500602,45,00602,"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA"
4500104,45,00104,Greenville County (Central)--Greenville & Mauldin Cities PUMA
4600100,46,00100,West South Dakota--Rapid City PUMA
4600200,46,00200,Lakota Region PUMA
4600300,46,00300,Northeast South Dakota PUMA
4600400,46,00400,Jackrabbit Region PUMA
4600500,46,00500,Southeast South Dakota (Outside Sioux Falls City) PUMA
4600600,46,00600,Sioux Falls City PUMA
4701500,47,01500,Sevier & Jefferson Counties PUMA
4701700,47,01700,Blount County PUMA
4703208,47,03208,Memphis City (Southwest) PUMA
4703201,47,03201,Memphis City (Central Riverside) PUMA
4703204,47,03204,Shelby County (North)--Bartlett (North & East) & Millington Cities PUMA
4703100,47,03100,"Tipton, Fayette & Lauderdale Counties PUMA"
4700100,47,00100,"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties PUMA"
4700200,47,00200,"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties PUMA"
4700300,47,00300,Montgomery & Stewart Counties--Clarksville City PUMA
4700400,47,00400,"Robertson, Dickson, Cheatham & Hickman Counties PUMA"
4700500,47,00500,Sumner County--Hendersonville City PUMA
4700600,47,00600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties PUMA"
4700700,47,00700,"Putnam, Overton, Jackson, Clay & Pickett Counties PUMA"
4700900,47,00900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties PUMA"
