puma_geoid,lisa_p,lisa_type
4806807,0.13743379382123616,Not Significant
4806400,0.8338415466986815,Not Significant
4806302,0.38782517418716966,Not Significant
4806301,0.2890852228624536,Not Significant
4806200,0.7778447579333163,Not Significant
4803303,0.3500983670762109,Not Significant
4803304,0.07495400922720646,Not Significant
4803302,0.3296711945618231,Not Significant
4803100,0.5011152842096231,Not Significant
4802800,0.8111749831577287,Not Significant
4800300,0.17114104123155224,Not Significant
4800200,0.4523533937008634,Not Significant
4805600,0.3132730086360485,Not Significant
4806500,0.96151757791652,Not Significant
4806601,0.7063494479565026,Not Significant
4805910,0.9127818769762281,Not Significant
4805911,0.9711040003274276,Not Significant
4805305,0.013607887944780376,Spatial Outlier
4803501,0.9491509651071298,Not Significant
4803802,0.9896288022825759,Not Significant
4802509,0.001497018910782681,High-High
4802502,0.2444985077365235,Not Significant
4802321,0.7276770010445188,Not Significant
4802302,0.18020625863512774,Not Significant
4804503,0.25485853185850227,Not Significant
4804637,0.8711097620021535,Not Significant
4802312,0.044710231319834495,Spatial Outlier
4802311,0.8830562449532893,Not Significant
4802316,0.011998144043077285,High-High
4802318,0.07516720906444535,Not Significant
4802315,0.39681252053869065,Not Significant
4802313,0.1443412277001689,Not Significant
4802504,0.14575507498500906,Not Significant
4804610,0.7462978703272976,Not Significant
4804615,0.5179366060502619,Not Significant
4804634,0.4661953276908067,Not Significant
4804630,0.8913311663188369,Not Significant
4804629,0.9712490944927998,Not Significant
4804609,0.7251058140752689,Not Significant
4804614,0.4559433884942336,Not Significant
4805203,0.05245271876740701,Not Significant
4802506,0.014247011735706364,High-High
4802513,0.004790595099534532,High-High
4802508,0.012326561687580473,High-High
4802320,0.11019946385876775,Not Significant
4802305,0.05512231482977573,Not Significant
4802317,0.06219924533209086,Not Significant
4805301,0.004248879736746892,High-High
4805304,0.009073308616534888,High-High
4805202,0.05518043291244842,Not Significant
4805303,0.034173237847130174,High-High
4805302,0.04014754169020197,High-High
4803801,0.9686794160726797,Not Significant
4802507,0.011453414075375836,High-High
4802503,0.21189154432379298,Not Significant
4802310,0.5034932275635111,Not Significant
4802309,0.7934165860590475,Not Significant
4802307,0.5609840487570826,Not Significant
4802306,0.14560927572303214,Not Significant
4804301,0.8087110577638085,Not Significant
4804623,0.5037732644325917,Not Significant
4804622,0.5796506647230554,Not Significant
4804621,0.3617377490736693,Not Significant
4804702,0.5137976281268011,Not Significant
4805500,0.3023456469761411,Not Significant
4802900,0.9455795781708672,Not Significant
4802200,0.7652694747806648,Not Significant
4802400,0.04856910911414298,High-High
4802004,0.12384077348904127,Not Significant
4801905,0.25063235848813076,Not Significant
4801501,0.8937550162865642,Not Significant
4804605,0.7779007700707491,Not Significant
4804905,0.5934013434786422,Not Significant
4805907,0.48736779189117596,Not Significant
4804627,0.8551253043886528,Not Significant
4804626,0.818345735689112,Not Significant
4804604,0.9590666400846711,Not Significant
4804638,0.5585382883262278,Not Significant
4804635,0.45453567367484804,Not Significant
4805912,0.7741182708942052,Not Significant
4805904,0.6029957156492567,Not Significant
4805307,0.047932520155483285,High-High
4805306,4.7627099724934505e-4,High-High
4804636,0.6107958935140273,Not Significant
4804633,0.9480071809054647,Not Significant
4804628,0.9209377709472383,Not Significant
4804612,0.69724281625705,Not Significant
4804631,0.7971306512625831,Not Significant
4804611,0.10059845091462083,Not Significant
4804613,0.7165456030420556,Not Significant
4921001,0.0021589300367243452,High-High
4903001,2.0189893839850113e-4,High-High
4905001,0.05549287647300228,Not Significant
4913001,0.89046829423581,Not Significant
4953001,0.22594202767858848,Not Significant
4949004,0.01878448488372032,High-High
4949001,0.004569181258213782,High-High
4957001,0.016845847752198887,High-High
4957002,0.025150186426967164,High-High
4935008,0.05280665199672506,Not Significant
4949002,0.011186545880419781,High-High
4949003,0.01793015227428544,High-High
4935006,0.0019142678772050912,High-High
4935001,0.0029716719495897505,High-High
4911001,0.001989112730362969,High-High
4911002,0.08633422592905723,Not Significant
4935002,0.023694009453299747,High-High
4935005,0.17913421216151923,Not Significant
4935009,0.029612939011478465,High-High
4935003,0.017314660465336904,High-High
4935007,0.0018021450182785983,High-High
4935004,0.01323747773757856,High-High
5000100,0.047502786942775745,Low-Low (Unrecovered Core)
5000200,0.041727278751373865,Low-Low (Unrecovered Core)
5000300,0.0332785259571978,Low-Low (Unrecovered Core)
5000400,0.0015960859728221728,Low-Low (Unrecovered Core)
5151105,0.08456536684897378,Not Significant
5151097,0.08136068370656453,Not Significant
5151087,0.1298185047858138,Not Significant
5151244,0.18516437251797635,Not Significant
5151206,0.04559411129891106,Low-Low (Unrecovered Core)
5151186,0.07297781676458155,Not Significant
5151154,0.03789087496634829,Low-Low (Unrecovered Core)
5155001,0.06449425676364497,Not Significant
5151044,0.7028157031333697,Not Significant
5159307,0.021315130668485584,Low-Low (Unrecovered Core)
5159305,0.008238867316597539,Low-Low (Unrecovered Core)
5159306,0.040741576723850155,Low-Low (Unrecovered Core)
5151165,0.13542838700111,Not Significant
5151155,0.029111987916023527,Low-Low (Unrecovered Core)
5151095,0.06157760911443629,Not Significant
5151089,0.0365159942544518,Low-Low (Unrecovered Core)
5151090,0.11407221013683448,Not Significant
5151245,0.09501258264823167,Not Significant
5151215,0.05134179206917054,Not Significant
5151175,0.04461008923157408,Low-Low (Unrecovered Core)
5151096,0.11721821281387608,Not Significant
5104103,0.14136463770171748,Not Significant
5151224,0.7010876917755589,Not Significant
5104101,0.4168395286305745,Not Significant
5104102,0.17728422342445466,Not Significant
5151235,0.34491371374048474,Not Significant
5151225,0.5541217775722344,Not Significant
5159309,0.07171010829995642,Not Significant
5159301,0.004044748005386189,Low-Low (Unrecovered Core)
5159303,0.015679839058660244,Low-Low (Unrecovered Core)
5110703,0.02718631439204491,Low-Low (Unrecovered Core)
5110702,0.050266172899021966,Not Significant
5110701,0.024020857967982256,Low-Low (Unrecovered Core)
5159308,0.002606720220845612,Low-Low (Unrecovered Core)
5101301,0.003713636733243417,Low-Low (Unrecovered Core)
5101302,0.0720928225501058,Not Significant
5151255,0.44379975016616136,Not Significant
5159302,0.04347901632760786,Low-Low (Unrecovered Core)
5159304,0.07500752481132887,Not Significant
5151246,0.16398429193755143,Not Significant
5151115,0.4258214607361818,Not Significant
5151120,0.1818798277048481,Not Significant
5151125,0.013418396169804402,Low-Low (Unrecovered Core)
5151164,0.044216083653758904,Low-Low (Unrecovered Core)
5151167,0.04792146492952573,Low-Low (Unrecovered Core)
5155002,0.0667536525234512,Not Significant
5151145,0.012438678920628712,Low-Low (Unrecovered Core)
5151135,0.018332204355398465,Low-Low (Unrecovered Core)
5151010,0.15520964898340245,Not Significant
5151020,0.038730534271638827,Low-Low (Unrecovered Core)
5151040,0.17481839615493114,Not Significant
5151045,0.056301169443170325,Not Significant
5151080,0.08984540992705922,Not Significant
5151110,0.0730106346786574,Not Significant
5151085,0.10315996992026256,Not Significant
5151084,0.18298388868980303,Not Significant
5310200,0.044152797798938735,High-High
5310100,0.3069470625288377,Not Significant
5310400,0.06450188364858672,Not Significant
5310504,0.004411184043099301,High-High
5310503,0.024289733278292227,High-High
5310600,0.10183291107316096,Not Significant
5310703,0.10882535790016964,Not Significant
5311000,0.0010732837098118716,High-High
5311502,0.010022403247063516,High-High
5311612,6.119428831410396e-6,High-High
5311701,6.565850875439696e-4,High-High
5311702,7.533348710124631e-4,High-High
5311703,0.001445843912348495,High-High
5311705,0.003138829021514691,High-High
5311103,0.07977830218812182,Not Significant
5311101,0.010381484870360867,High-High
5311104,0.0049637599128385095,High-High
5311200,0.16910975695317076,Not Significant
5311300,0.011196516358418644,High-High
5311900,0.168054802669489,Not Significant
5310300,0.020266099406466904,High-High
5310502,0.06519084873587995,Not Significant
5310701,0.25212502029498274,Not Significant
5310702,0.46777237311453984,Not Significant
5310902,0.11872572286860371,Not Significant
5311102,0.15494804359270756,Not Significant
5311801,0.0067400385653699725,High-High
5311706,0.0017660065869444651,High-High
5310800,0.026354158878200536,High-High
5310901,0.9689123153526834,Not Significant
5311402,0.010867854032500984,High-High
5311802,0.08867413311280416,Not Significant
5311616,0.002501231008177093,High-High
5311507,0.013325589687051914,High-High
5311505,2.2128022493113141e-4,High-High
5311611,0.025733535181435046,High-High
5311605,0.11628252049092974,Not Significant
5311603,0.023261050765888046,High-High
5311601,0.033676052901475136,High-High
5311606,0.0012548800672501136,High-High
5311704,8.640626131138057e-5,High-High
5311615,0.009671247085745157,High-High
5311614,0.0626476290935564,Not Significant
5311501,0.015489500432306754,High-High
5311613,0.011334195608481864,High-High
5311609,0.009315704625417346,High-High
5311506,0.028520764923283485,High-High
5311401,0.23881053973692135,Not Significant
5311503,0.00227119415297661,High-High
5311604,0.006691875243148777,High-High
5311602,0.006252641500026233,High-High
5311607,0.010194150045782254,High-High
5311610,0.017284003980865683,High-High
5311608,0.04177701084044132,High-High
5311504,0.0022439449588654656,High-High
5310501,0.09544440720861716,Not Significant
5401300,0.03513987647408034,Low-Low (Unrecovered Core)
5400900,0.1287423406556697,Not Significant
5400200,0.428983486805087,Not Significant
5401000,0.15510986733852952,Not Significant
5400800,0.033255676914028025,Low-Low (Unrecovered Core)
5400600,0.01404226915212585,Low-Low (Unrecovered Core)
5400700,0.30764248551934364,Not Significant
5400100,0.22117127324312078,Not Significant
5400300,0.14921822765285797,Not Significant
5400500,0.022266572529472672,Low-Low (Unrecovered Core)
5400400,0.13305134110109498,Not Significant
5401100,0.06515090179682616,Not Significant
5401200,0.044037238000774546,Low-Low (Unrecovered Core)
5501001,0.08965332879353187,Not Significant
5500103,0.18308433258435144,Not Significant
5501000,0.06479208387352092,Not Significant
5555103,0.27430200025655355,Not Significant
5500200,0.4804258585456024,Not Significant
5501500,0.1523146536953337,Not Significant
5541003,0.13376791268400862,Not Significant
5570201,0.16467381108082293,Not Significant
5570101,0.12285572986987996,Not Significant
5500102,0.12437316983724755,Not Significant
5501600,0.0554326396970041,Not Significant
5501501,0.28472739472124825,Not Significant
5541002,0.19241036264321756,Not Significant
5540701,0.11919564094997327,Not Significant
5570301,0.15608947744991522,Not Significant
5501601,0.11034314566661399,Not Significant
5500101,0.5627246980876961,Not Significant
5501301,0.13742894136255246,Not Significant
5502500,0.23279416694398258,Not Significant
5520000,0.02832638835324635,Low-Low (Unrecovered Core)
5540301,0.1626073594538191,Not Significant
5530000,0.13283770454377888,Not Significant
5510000,0.18893756716450968,Not Significant
5550000,0.06904062338742785,Not Significant
5502400,0.04299900230685237,Low-Low (Unrecovered Core)
5500800,0.04078415367424775,Low-Low (Unrecovered Core)
5500700,0.04698439572202976,Low-Low (Unrecovered Core)
5500900,0.33209284409764983,Not Significant
5555102,0.43818479735615606,Not Significant
5555101,0.20122389847452948,Not Significant
5540101,0.12040775371829304,Not Significant
5541005,0.1541055653838763,Not Significant
5501400,0.007416369648200254,Low-Low (Unrecovered Core)
5500300,0.04663719110655712,Low-Low (Unrecovered Core)
5501401,0.03097026295087546,Low-Low (Unrecovered Core)
5541001,0.057994796840153684,Not Significant
5541004,0.05278463896227275,Not Significant
5500100,0.05034998243772351,Not Significant
5500600,0.06313041964911327,Not Significant
5501300,0.0470686719350885,Low-Low (Unrecovered Core)
5600100,0.5279096211417975,Not Significant
5600200,0.5694622990451792,Not Significant
5600300,0.916196625720541,Not Significant
5600400,0.5318639430166747,Not Significant
5600500,0.47090000512144414,Not Significant
